ID,HAL ID,Title,Publication Date,Journal/Conference,Document Type,DOI,Authors,I2M Authors,Job Title,Research Groups,Membership Status,External Authors,Affiliations
1107293,hal-01107293,Generalizations Of Bounds On The Index Of Convergence To Weighted Digraphs,2014,Unknown,COMM,10.1109/CDC.2014.7039627,"Glenn Merlet, Hans Schneider, Sergei Sergeev, Thomas Nowak","['kai schneider', 'glenn merlet']","['Professeur (PR)', 'Maître de Conférences (MCF H)']","['ALEA', 'GDAC']",['Current'],"['sergei sergeev', 'thomas nowak']","['School of Mathematics [Birmingham]', 'Dynamics of Geometric Networks']"
933674,hal-00933674,Hierarchy Of Consistent N-Component Cahn-Hilliard Systems,2014,Mathematical Models and Methods in Applied Sciences,ART,10.1142/S0218202514500407,"Franck Boyer, Sebastian Minjeaud",['franck boyer'],['Professeur (PR)'],['AA'],['Former'],['sebastian minjeaud'],['Laboratoire Jean Alexandre Dieudonné']
993189,hal-00993189,Cyclotomie Des Sommes De Weil Binomiales,2014,"Comptes rendus de l'Académie des sciences. Série I, Mathématique",ART,10.1016/j.crma.2014.03.001,"Daniel Katz, Philippe Langevin, Yves Aubry","['yves aubry', 'philippe angot']","['Professeur (PR)', 'Maître de Conférences (MCF H)']","['AA', 'AGLR']",['Current'],['daniel katz'],['Unknown']
992397,hal-00992397,Non-Equilibrium Current Via Geometric Scatterers,2014,Journal of Physics A: Mathematical and Theoretical,ART,10.1088/1751-8113/47/39/395301,"Hagen Neidhardt, Miloš Tater, Pavel Exner, Valentin A Zagrebnov",['valentin zagrebnov'],['Professeur Émérite (PREM)'],['AGT'],['Current'],"['hagen neidhardt', 'milos tater', 'pavel exner']","['Nuclear Physics Institute [Prague]', 'Weierstraß-Institut für Angewandte Analysis und Stochastik = Weierstrass Institute for Applied Analysis and Stochastics [Berlin]', 'Doppler Institute for Mathematical Physics and Applied Mathematics']"
989928,hal-00989928,Finding Eeg Space-Time-Scale Localized Features Using Matrix-Based Penalized Discriminant Analysis,2014,Unknown,COMM,Unknown,"Boris Burle, Bruno Torresani, Juliette Spinnato, Marie-Christine Roubaud","['bruno torresani', 'marie christine roubaud']","['Maître de Conférences (MCF F)', 'Professeur (PR)']",['ALEA'],"['Former', 'Current']","['boris burle', 'juliette spinnato']",['Laboratoire de Neurosciences Cognitives [Marseille]']
997381,hal-00997381,Finiteness Of 3-Manifolds Associated With Non-Zero Degree Mappings,2014,Commentarii Mathematici Helvetici,ART,10.4171/CMH/312,"J. Rubinstein, Michel Boileau, Shicheng Wang",['michel boileau'],['Professeur Émérite (PREM)'],['AGT'],['Current'],"['j. rubinstein', 'shicheng wang']","['Department of Mathematics [Melbourne]', 'Department of Astronomy [Ann Arbor]']"
1318467,hal-01318467,Tree-Irreducible Automorphisms Of Free Groups,2014,Unknown,COUV,10.1007/978-3-319-05488-9_13,Martin Lustig,['martin lustig'],['Professeur Émérite (PREM)'],['GDAC'],['Current'],[],[]
980846,hal-00980846,The Analogue Of Izumi'S Theorem For Abhyankar Valuations,2014,Journal of the London Mathematical Society,ART,Unknown,"Guillaume Rond, Mark Spivakovsky",['guillaume rond'],['Maître de Conférences (MCF H)'],['GDAC'],['Current'],['mark spivakovsky'],['Institut de Mathématiques de Toulouse UMR5219']
955267,hal-00955267,An Optimal Penalty Method For A Hyperbolic System Modeling The Edge Plasma Transport In A Tokamak,2014,Journal of Computational Physics,ART,10.1016/j.jcp.2013.12.037,"Olivier Guès, Philippe Angot, Thomas Auphan","['philippe angot', 'olivier gues', 'thomas auphan']","['Membre Associé', 'Professeur (PR)']",['AA'],"['Former', 'Current']",[],[]
2394851,hal-01580245,Application Of A Two-Fluid Model To Simulate The Heating Of Two-Phase Flows,2014,Unknown,COUV,10.1007/978-3-319-05591-6_86,"Antoine Morente, Jean-Marc Hérard, Khaled Saleh, Olivier Hurisse","['jean marc herard', 'khaled saleh']","['Membre Associé', 'Professeur (PR)']",['AA'],['Current'],"['antoine morente', 'olivier hurisse']",['EDF']
2120141,hal-02120141,A Generalization Of The Self-Dual Induction To Every Interval Exchange Transformation,2014,Annales de l'Institut Fourier,ART,Unknown,Sébastien Ferenczi,['sebastien simon ferenczi'],['Directeur de Recherche (DR)'],['GDAC'],['Current'],[],[]
972638,hal-00906455,About Stratification By Orbit Types,2014,Unknown,Unknown,Unknown,Julien M. P. Giacomoni,['julien giacomoni'],['Doctorant (Phd Student)'],['AGT'],['Former'],[],[]
977893,tel-00977893,"Analyse De Modèles Pour Iter ; Traitement Des Conditions Aux Limites De Systèmes Modélisant Le Plasma De Bord Dans Un Tokamak', 'Analysis Of Models For Iter: Treatment Of Boundary Conditions For The Edge Plasma In A Tokamak",2014,Unknown,THESE,Unknown,Thomas Auphan,['thomas auphan'],['Membre Associé'],['AA'],['Former'],[],[]
919531,hal-00919531,The Bogoliubov C-Number Approximation For Random Boson Systems,2014,Proceedings of the Kiev Institute of Mathematics,ART,Unknown,Valentin Zagrebnov,['valentin zagrebnov'],['Professeur Émérite (PREM)'],['AGT'],['Current'],[],[]
1302731,hal-01302731,"Advances In Computational Mathematics, Special Issue On Localization, Diversity And Uncertainty In Signal Representations",2014,Unknown,OUV,Unknown,"Benjamin Ricaud, Bruno Torrésani, D. Shuman, Darian Onchis-Moaca, Hans-Georg Feichtinger, Peter Maass",['bruno torresani'],['Professeur (PR)'],['ALEA'],['Current'],"['benjamin ricaud', 'd. shuman', 'darian onchis moaca', 'hans georg feichtinger', 'peter maass']","['Numerical Harmonic Analysis Group, Faculty of Mathematics', 'Zentrum für Technomathematik - Universität Bremen', 'LTS2 - EPFL', ""Laboratoire d'Analyse, Topologie, Probabilités""]"
1297669,hal-01297669,Multicorns Are Not Path Connected,2014,Unknown,COUV,10.2307/j.ctt5vjv7b.9,"Dierk Schleicher, John H. Hubbard","['john hubbard', 'dierk schleicher']","['Professeur Émérite (PREM)', 'Professeur (PR)']",['GDAC'],['Current'],[],[]
1304977,hal-01304977,Isotropic Markov Semigroups On Ultra-Metric Spaces,2014,Uspekhi Mat. Nauk,ART,10.4213/rm9602,"Alexander Asaturovich Grigor'Yan, Alexander Davidovich Bendikov, Christophe Pittet, Wolfgang Woess",['christophe pittet'],['Professeur (PR)'],['AGT'],['Current'],"[""alexander asaturovich grigor'yan"", 'alexander davidovich bendikov', 'wolfgang woess']","['Institut für Mathematische Strukturtheorie (Math C)', 'University of Wrocław [Poland]', 'Universität Bielefeld = Bielefeld University']"
1063812,hal-00951976,A Proof-Theoretic View On Scheduling In Concurrency,2014,Electronic Proceedings in Theoretical Computer Science,COMM,10.4204/EPTCS.164.6,Emmanuel Beffara,['emmanuel beffara'],[],['AGLR'],['Former'],[],[]
1297677,hal-01297677,An Analytic Construction Of The Deligne-Mumford Compactification Of The Moduli Space Of Curves,2014,Journal of Differential Geometry,ART,Unknown,"John H. Hubbard, Sarah Koch",['john hubbard'],['Professeur Émérite (PREM)'],['GDAC'],['Current'],['sarah koch'],['Department of Mathematics']
1060561,hal-01060561,A Review Of Blind Source Separation In Nmr Spectroscopy,2014,Progress in Nuclear Magnetic Resonance Spectroscopy,ART,10.1016/j.pnmrs.2014.06.002,"Bruno Torrésani, Ichrak Toumi, Stefano Caldarelli",['bruno torresani'],['Professeur (PR)'],['ALEA'],['Current'],"['ichrak toumi', 'stefano caldarelli']",['Institut des Sciences Moléculaires de Marseille']
1058511,hal-00959091,Convexity Properties Of Dirichlet Integrals And Picone-Type Inequalities,2014,Kodai Mathematical Journal,ART,Unknown,"Giovanni Franzina, Lorenzo Brasco",['lorenzo brasco'],['Maître de Conférences (MCF H)'],['AA'],['Former'],['giovanni franzina'],['Department Mathematik [Erlangen]']
1058456,hal-00673137,Right-Invariant Sobolev Metrics Of Fractional Order On The Diffeomorphism Group Of The Circle,2014,Journal of Geometric Mechanics,ART,10.3934/jgm.2014.6.335,"Boris Kolev, Joachim Escher",['boris kolev'],['Chargé de Recherche (CR)'],['AGT'],['Former'],['joachim escher'],['Institut für Angewandte Mathematik [Hannover]']
1052961,hal-01052961,A Stochastic Framework For Secondary Metastatic Emission,2014,Unknown,Unknown,Unknown,"Christophe Gomez, Niklas Hartung",['christophe gomez'],['Maître de Conférences (MCF H)'],['AA'],['Current'],[],[]
1318420,hal-01318420,Invariant Laminations For Irreducible Automorphisms Of Free Groups,2014,Quarterly Journal of Mathematics,ART,10.1093/qmath/hat056,"Ilya Kapovich, Martin Lustig",['martin lustig'],['Professeur Émérite (PREM)'],['GDAC'],['Current'],['ilya kapovich'],['Department of Mathematics [Urbana]']
1308942,hal-01308942,Dna-Dependent Rna Polymerase Detects Hidden Giant Viruses In Published Databanks,2014,Genome Biology and Evolution,ART,10.1093/gbe/evu128,"Didier Raoult, Philippe Colson, Pierre Pontarotti, Roch Giorgi, Vikas Sharma",['pierre pontarotti'],[],['ALEA'],['Former'],"['didier raoult', 'philippe colson', 'roch giorgi', 'vikas sharma']","['Unité de Recherche sur les Maladies Infectieuses et Tropicales Emergentes', 'Institut Hospitalier Universitaire Méditerranée Infection', 'Assistance Publique - Hôpitaux de Marseille']"
1298865,hal-01298865,Multidimensional Effective S-Adic Subshift Are Sofic,2014,Uniform Distribution Theory,ART,Unknown,"Mathieu Sablik, Nathalie Aubrun",['mathieu sablik'],['Maître de Conférences (MCF H)'],['ALEA'],['Former'],['nathalie aubrun'],"['Modèles de calcul, Complexité, Combinatoire']"
830787,hal-00830787,Wave Packets In The Schwartz Space Of A Reductive P-Adic Symmetric Space,2014,Journal of Lie Theory,ART,Unknown,"Pascale Harinck, Patrick Delorme",['patrick delorme'],['Professeur Émérite (PREM)'],['AGLR'],['Current'],['pascale harinck'],['Centre de Mathématiques Laurent Schwartz']
843279,hal-00843279,"On The Nonlocal Fisher-Kpp Equation: Steady States, Spreading Speed And Global Bounds",2014,Nonlinearity,ART,Unknown,"Francois Hamel, Lenya Ryzhik",['francois hamel'],['Professeur (PR)'],['AA'],['Current'],['lenya ryzhik'],['Department of Mathematics [Stanford]']
2385294,hal-02385294,Lower Bounds On Fluctuations For Internal Dla,2014,Probability Theory and Related Fields,ART,10.1007/s00440-012-0476-6,"Alexandre Gaudilliere, Amine Asselah",['alexandre gaudilliere'],['Chargé de Recherche (CR)'],['ALEA'],['Current'],['amine asselah'],"[""Laboratoire d'Analyse et de Mathématiques Appliquées""]"
1005325,hal-01005325,A Lower Bound For The Number Of Negative Eigenvalues Of Schr\\{O}Dinger Operators,2014,Unknown,Unknown,Unknown,"Alexander Grigor'Yan, Nikolai Nadirashvili, Yannick Sire","['nikolay nadirashvili', 'yannick sire']","['Directeur de Recherche Émérite (DREM)', 'Maître de Conférences (MCF H)']",['AA'],"['Former', 'Current']","[""alexander grigor'yan""]",['Universität Bielefeld = Bielefeld University']
1299347,hal-01299347,Diffusion For The Periodic Wind-Tree Model,2014,Annales Scientifiques de l'École Normale Supérieure,ART,Unknown,"Pascal Hubert, Samuel Lelièvre, Vincent Delecroix",['pascal hubert'],['Professeur (PR)'],['GDAC'],['Current'],"['samuel lelievre', 'vincent delecroix']","[""Laboratoire de Mathématiques d'Orsay"", 'Laboratoire Bordelais de Recherche en Informatique']"
881515,hal-00881515,Invariant Connections And Invariant Holomorphic Bundles On Homogeneous Manifolds,2014,Central European Journal of Mathematics,ART,10.2478/s11533-013-0330-9,"Andrei Teleman, Indranil Biswas",['andrei teleman'],['Professeur (PR)'],['AGT'],['Current'],['indranil biswas'],['Algebraic geometry']
1024885,hal-01024885,Cyclic Complexity Of Words,2014,Unknown,COMM,10.1016/j.jcta.2016.07.002,"Gabriele Fici, Julien Cassaigne, Luca Q. Zamboni, Marinella Sciortino",['julien cassaigne'],['Chargé de Recherche (CR)'],['GDAC'],['Current'],"['gabriele fici', 'luca q. zamboni', 'marinella sciortino']","['Combinatoire, théorie des nombres', 'Università degli studi di Palermo - University of Palermo']"
1018388,hal-01018388,Asymptotic-Preserving Methods For An Anisotropic Model Of Electrical Potential In A Tokamak,2014,Unknown,COMM,10.1007/978-3-319-05591-6_46,"Olivier Guès, Philippe Angot, Thomas Auphan","['philippe angot', 'olivier gues', 'thomas auphan']","['Membre Associé', 'Professeur (PR)']",['AA'],"['Former', 'Current']",[],[]
1299470,hal-01299470,"Artur Avila, Un Génie Carioca À Paris', 'Artur Avila, A Brilliant Carioca In Paris",2014,Gazette des Mathématiciens,ART,Unknown,"Krikorian Raphaël, Pascal Hubert",['pascal hubert'],['Professeur (PR)'],['GDAC'],['Current'],['krikorian raphael'],['Laboratoire de Probabilités et Modèles Aléatoires']
904755,hal-00904755,Partition Functions In Numeration Systems With Bounded Multiplicity,2014,Uniform Distribution Theory,ART,Unknown,"Alain Thomas, De-Jun Feng, Pierre Liardet",['alain thomas'],['Membre Associé'],['GDAC'],['Former'],['de jun feng'],['Department of Mathematics CUHK']
1005328,hal-01005328,A One-Phase Problem For The Fractional Laplacian: Regularity Of Flat Free Boundaries,2014,Unknown,Unknown,Unknown,"Daniela De Silva, Ovidiu Savin, Yannick Sire",['yannick sire'],['Maître de Conférences (MCF H)'],['AA'],['Former'],"['daniela de silva', 'ovidiu savin']","['Barnard College [Columbia University - New York]', 'Columbia University [New York]']"
1005327,hal-01005327,Symmetry Results For Fractional Elliptic Systems And Related Problems,2014,Unknown,Unknown,Unknown,"Mostafa Fazly, Yannick Sire",['yannick sire'],['Maître de Conférences (MCF H)'],['AA'],['Former'],['mostafa fazly'],['University of Alberta']
907150,hal-00907150,Ramsey Precompact Expansions Of Homogeneous Directed Graphs,2014,The Electronic Journal of Combinatorics,ART,Unknown,"Claude Laflamme, Jakub Jasiński, Lionel Nguyen Van Thé, Robert Woodrow",['van the lionel nguyen'],['Maître de Conférences (MCF H)'],['GDAC'],['Current'],"['claude laflamme', 'jakub jasinski', 'robert woodrow']",['Unknown']
1005326,hal-01005326,"Existence, Uniqueness And Asymptotic Behaviour For Fractional Porous Medium Equations On Bounded Domains",2014,Unknown,Unknown,Unknown,"Juan Luis Vazquez, Matteo Bonforte, Yannick Sire",['yannick sire'],['Maître de Conférences (MCF H)'],['AA'],['Former'],"['juan luis vazquez', 'matteo bonforte']","['Departamento de Matemáticas [Madrid]', 'Departamento de Matemáticas']"
1313120,hal-01313120,On (Non-)Local-Connectivity Of Some Julia Sets,2014,Unknown,COUV,10.1515/9781400851317-010,"Alexandre Dezotti, Pascale Roesch",['pascale roesch'],['Professeur (PR)'],['AGT'],['Former'],['alexandre dezotti'],['Institut de Mathématiques de Toulouse UMR5219']
1104677,hal-01104677,A Wall-Crossing Formula For Degrees Of Real Central Projections,2014,International Journal of Mathematics,ART,10.1142/S0129167X14500384,"Andrei Teleman, Christian Okonek",['andrei teleman'],['Professeur (PR)'],['AGT'],['Current'],['christian okonek'],['Institut für Mathematik [Zürich]']
4382159,hal-01335895,Sets Of Unique Continuation For Heat Equation,2014,Potential Analysis,ART,10.1007/s11118-014-9419-4,"Nadezda Varkentina, Nikolai Nadirashvili",['nikolay nadirashvili'],['Directeur de Recherche Émérite (DREM)'],['AA'],['Current'],['nadezda varkentina'],['Université Sciences et Technologies - Bordeaux 1']
1107681,hal-01107681,Mathematical Modeling Of Tumor Growth And Metastatic Spreading: Validation In Tumor-Bearing Mice.,2014,Cancer Research,ART,10.1158/0008-5472.CAN-14-0721,"Assia Benabdallah, Athanassios Iliadis, Christian Faivre, Dominique Barbolosi, Florence Hubert, Giacometti Sarah, Guillemette Chapuisat, Gérard Henry, Joseph Ciccolini, Niklas Hartung, Séverine Mollard","['assia benabdallah', 'guillemette chapuisat', 'florence hubert']","['Professeure Émérite (PREM)', 'Professeure (PR)']",['AA'],['Current'],"['athanassios iliadis', 'christian faivre', 'dominique barbolosi', 'giacometti sarah', 'joseph ciccolini', 'severine mollard']",['Centre de Recherches en Oncologie biologique et Oncopharmacologie']
1107682,hal-01107682,An Efficient Implementation Of A 3D Cevefe Ddfv Scheme On Cartesian Grids And An Application In Image Processing,2014,Unknown,COMM,10.1007/978-3-319-05591-6_63,"Florence Hubert, Niklas Hartung",['florence hubert'],['Professeure (PR)'],['AA'],['Current'],[],[]
1265248,hal-01265248,Adaptive Estimation Under Single-Index Constraint In A Regression Model,2014,Annals of Statistics,ART,10.1214/13-AOS1152,"Nora Serdyukova, Oleg Lepski",['oleg lepski'],['Professeur (PR)'],['ALEA'],['Current'],[],[]
1234909,tel-01234909,"La Ludique : Une Théorie De L'Interaction, De La Logique Mathématique Au Langage Naturel",2014,Unknown,HDR,Unknown,Myriam Quatrini,['myriam quatrini'],['Maître de Conférences (MCF F)'],['AGLR'],['Current'],[],[]
1481865,hal-01481865,Rips Induction: Index Of The Dual Lamination Of An $\\R$-Tree,2014,"Groups, Geometry, and Dynamics",ART,10.4171/GGD/218,"Arnaud Hilion, Thierry Coulbois","['thierry coulbois', 'arnaud hilion']",['Maître de Conférences (MCF H)'],['GDAC'],"['Former', 'Current']",[],[]
3609035,hal-03609035,A Local-Global Principle For Isogenies Of Prime Degree Over Number Fields,2014,Journal of the London Mathematical Society,ART,10.1112/jlms/jdu002,Samuele Anni,['samuele anni'],['Maître de Conférences (MCF H)'],['AGLR'],['Current'],[],[]
1231866,hal-01231866,Invariant Measure Selection By Noise: An Example,2014,Discrete and Continuous Dynamical Systems - Series A,ART,10.3934/dcds.2014.34.4223,"Etienne Pardoux, Jonathan C. Mattingly",['etienne pardoux'],['Professeur Émérite (PREM)'],['ALEA'],['Current'],['jonathan c. mattingly'],['Unknown']
4247461,hal-01304426,Mycobacteriophage-Drived Diversification Of Mycobacterium Abscessus,2014,Biology Direct,ART,10.1186/1745-6150-9-19,"Michel Drancourt, Mohamed Sassi, Olivier Chabrol, Philippe Gouret, Pierre Pontarotti","['pierre pontarotti', 'olivier chabrol']",['Ingénieur de Recherche (IGR)'],['ALEA'],"['Former', 'Current']","['michel drancourt', 'mohamed sassi']",['Unité de Recherche sur les Maladies Infectieuses et Tropicales Emergentes']
